mean_centroid,std_centroid,mean_rolloff,std_rolloff,mean_zcr,std_zcr,mean_flux,std_flux,low_e,bpm_second,bpm_first,tempo_strength_second,tempo_strength_first,estimated_tempo,genre
1069.67675781,372.302124023,2790.94262695,761.487548828,0.0995640903711,0.0583724416792,194.847747803,145.096572876,0.496913580247,36.9140625,71.77734375,0.60641929061,0.694099791922,71.77734375,country
961.253295898,358.092529297,2466.34912109,833.985534668,0.0992259979248,0.0466864258051,252.688461304,144.525970459,0.524691358025,26.9165039062,53.8330078125,0.603311602069,0.671886004411,107.666015625,country
1466.09899902,240.017410278,3431.82104492,305.235015869,0.171607837081,0.0582327842712,435.003387451,178.511947632,0.481481481481,30.76171875,46.142578125,0.648098948995,0.691103692256,92.28515625,country
1093.19238281,227.455047607,2873.35351562,465.443725586,0.110514573753,0.045987483114,241.031860352,114.396377563,0.435185185185,184.5703125,92.28515625,0.723514940004,0.759414742343,92.28515625,country
966.856262207,235.136077881,2405.5378418,489.823486328,0.1016953215,0.0389322116971,331.463928223,195.076522827,0.509259259259,61.5234375,184.5703125,0.624427168891,0.639550161823,92.28515625,country
699.761108398,185.191207886,1845.17626953,860.096557617,0.0744949653745,0.0176118537784,101.296081543,71.8963088989,0.608024691358,39.1512784091,80.7495117188,0.628704818264,0.635677908582,161.499023438,country
1427.79418945,298.902130127,3472.99316406,430.605621338,0.15864084661,0.0632677301764,293.103302002,162.447647095,0.546296296296,36.9140625,56.1735733696,0.773874739365,0.794461116613,107.666015625,country
1193.15966797,407.779174805,3332.22998047,658.419128418,0.109005205333,0.0657543763518,130.051361084,114.573883057,0.546296296296,33.1280048077,99.3840144231,0.633903148795,0.660739191659,99.3840144231,country
1671.71252441,424.445068359,3948.0859375,527.225769043,0.20152053237,0.0941962227225,388.474639893,221.584091187,0.506172839506,46.142578125,184.5703125,0.691381896184,0.749769832838,92.28515625,country
1472.54016113,343.074554443,3433.58251953,598.294189453,0.170519590378,0.0618679821491,331.432098389,198.16619873,0.592592592593,67.9995888158,92.28515625,0.786569381748,0.792737386071,92.28515625,country
1385.8104248,251.198699951,3382.57397461,347.385681152,0.158793285489,0.0485199466348,347.318450928,135.883590698,0.487654320988,184.5703125,49.6920072115,0.732433848017,0.738080533751,99.3840144231,country
1312.5489502,517.425415039,3258.85766602,922.820922852,0.142786413431,0.0985057875514,59.3750076294,74.0030593872,0.663580246914,56.1735733696,107.666015625,0.508514312654,0.515274640519,117.453835227,country
1206.48962402,340.649230957,3022.69018555,646.396240234,0.130309969187,0.0553855933249,196.725387573,136.93270874,0.518518518519,33.1280048077,32.2998046875,0.629724362689,0.635979915011,99.3840144231,country
1432.38745117,228.538024902,3635.29003906,452.95703125,0.159052893519,0.050819825381,301.914581299,132.425628662,0.503086419753,51.6796875,161.499023438,0.766071715968,0.78188248744,161.499023438,country
1974.27392578,268.944549561,4334.15527344,275.525909424,0.25759062171,0.0652358010411,427.881958008,148.11781311,0.506172839506,46.142578125,92.28515625,0.745845902205,0.79104052469,92.28515625,country
1528.6661377,234.288253784,3717.76782227,377.029785156,0.164960578084,0.0457357950509,434.765960693,209.063995361,0.515432098765,34.9187077703,71.77734375,0.769391433392,0.773345044026,143.5546875,country
1343.14855957,365.047943115,3450.56323242,561.104492188,0.125280737877,0.064835101366,337.131591797,148.856719971,0.503086419753,43.06640625,129.19921875,0.680386697897,0.765638809491,129.19921875,country
1337.94677734,247.278488159,3666.06103516,451.907989502,0.124761521816,0.040850687772,376.013793945,136.739547729,0.506172839506,33.9997944079,99.3840144231,0.751759275379,0.772933010744,99.3840144231,country
1606.94018555,278.524230957,3603.12280273,474.743286133,0.2194095999,0.0570208765566,381.442840576,194.814285278,0.518518518519,143.5546875,34.9187077703,0.73578222683,0.744844499754,143.5546875,country
1051.28759766,340.354309082,2614.82226562,692.432312012,0.110389299691,0.0535020306706,259.408508301,195.050933838,0.546296296296,80.7495117188,161.499023438,0.603357030857,0.628131306444,161.499023438,country
1678.86694336,268.618621826,3777.05004883,434.316192627,0.199185550213,0.0598642863333,586.334411621,226.103393555,0.512345679012,80.7495117188,39.1512784091,0.703610046442,0.75008470889,161.499023438,country
1707.63037109,366.675964355,3635.28979492,435.86239624,0.205319628119,0.0799240916967,438.371826172,201.215133667,0.506172839506,161.499023438,39.1512784091,0.705440045058,0.715721349264,161.499023438,country
1488.06506348,383.127288818,3578.99780273,677.653320312,0.171625956893,0.0727263391018,305.583465576,165.932891846,0.564814814815,49.6920072115,143.5546875,0.709485942832,0.712161972177,143.5546875,country
1140.39038086,311.6144104,3213.29907227,708.732910156,0.101681739092,0.0408759377897,379.714904785,175.851760864,0.509259259259,29.3634588068,58.7269176136,0.655262579637,0.7184761591,117.453835227,country
1211.88232422,289.113525391,2880.23217773,594.593261719,0.138597920537,0.0473946332932,494.878265381,224.824508667,0.45987654321,37.9997702206,56.1735733696,0.728775475487,0.771560680439,117.453835227,country
1216.71179199,316.405395508,3291.09106445,644.589172363,0.124865666032,0.0517100840807,302.757904053,149.52130127,0.487654320988,29.3634588068,117.453835227,0.766320060632,0.819663378422,117.453835227,country
1109.13574219,360.755523682,2888.10766602,682.030151367,0.100910454988,0.0633666142821,188.865447998,113.118789673,0.481481481481,33.1280048077,32.2998046875,0.629916089398,0.694992514198,129.19921875,country
795.191772461,298.645050049,2343.69628906,841.942810059,0.062226805836,0.0391029790044,111.15587616,77.0639648438,0.530864197531,67.9995888158,71.77734375,0.599875602062,0.733863300432,71.77734375,country
1506.86047363,268.508392334,3832.24536133,392.812408447,0.161821082234,0.0464776195586,482.24005127,169.250778198,0.530864197531,44.5514547414,92.28515625,0.73929150257,0.800329586707,92.28515625,country
1054.76647949,278.831756592,3169.16894531,643.483947754,0.0927900373936,0.0321817919612,188.908569336,110.324935913,0.54012345679,25.3331801471,37.9997702206,0.673292794039,0.770398007498,75.9995404412,country
1274.58874512,220.212356567,3347.15039062,508.797637939,0.132859289646,0.0360837541521,500.382720947,201.749267578,0.503086419753,129.19921875,33.1280048077,0.767475931052,0.789440025509,129.19921875,country
967.139099121,343.92755127,2749.47094727,809.985229492,0.0920383706689,0.0578441619873,261.591430664,202.978637695,0.574074074074,26.9165039062,40.3747558594,0.611625411198,0.627982304102,80.7495117188,country
1228.59008789,288.023651123,3333.06054688,600.254394531,0.123635530472,0.057286016643,333.955810547,228.756729126,0.530864197531,71.77734375,33.9997944079,0.629185702932,0.672516919941,129.19921875,country
1166.68481445,285.10446167,3322.65966797,648.68359375,0.11290089041,0.0450608469546,465.117095947,237.522445679,0.530864197531,37.9997702206,117.453835227,0.714916880544,0.746422807343,117.453835227,country
918.629943848,389.238555908,2604.95263672,1211.17492676,0.0823995396495,0.0417443588376,269.259338379,172.860321045,0.518518518519,143.5546875,33.9997944079,0.54732307747,0.64466512813,129.19921875,country
832.129150391,335.106506348,2435.77734375,940.123779297,0.0641844570637,0.0354638434947,224.355728149,165.114639282,0.543209876543,23.4907670455,67.9995888158,0.623562175034,0.636307175408,71.77734375,country
897.926025391,290.749603271,2564.34521484,841.45880127,0.0784374400973,0.0352967754006,204.357421875,163.440704346,0.546296296296,58.7269176136,61.5234375,0.662668923235,0.71302513138,117.453835227,country
1391.66882324,263.583496094,3600.53076172,535.698059082,0.150319680572,0.0403884239495,487.733947754,159.119308472,0.515432098765,86.1328125,184.5703125,0.804006467787,0.819678909565,86.1328125,country
972.17388916,359.313964844,2773.36352539,1051.98266602,0.0870046243072,0.0439696796238,307.333740234,220.978103638,0.586419753086,28.0867866848,41.6771673387,0.693083783762,0.802522222052,86.1328125,country
1050.96069336,253.492874146,2726.24316406,569.432434082,0.106671720743,0.0432725213468,156.661270142,87.3439483643,0.478395061728,33.1280048077,64.599609375,0.676774032249,0.680934677767,129.19921875,country
776.145263672,322.123901367,1942.44116211,839.66595459,0.0741251707077,0.0382688492537,219.869644165,215.427902222,0.617283950617,117.453835227,61.5234375,0.50438260863,0.506889165713,129.19921875,country
1374.54223633,242.006790161,3120.38696289,464.702331543,0.183924302459,0.0484871864319,524.734008789,218.202804565,0.512345679012,36.9140625,107.666015625,0.769307264802,0.838861164851,107.666015625,country
677.078430176,343.923156738,1569.53125,882.343261719,0.0649708360434,0.0354349911213,126.643424988,144.73727417,0.62037037037,143.5546875,64.599609375,0.41040196632,0.466924549291,143.5546875,country
895.522155762,249.399673462,2279.56201172,681.506530762,0.0924926921725,0.0382923074067,214.013793945,143.263519287,0.595679012346,80.7495117188,86.1328125,0.597784471435,0.604956656045,86.1328125,country
1067.81591797,307.15222168,2853.91381836,592.992492676,0.110878333449,0.0574698187411,216.909576416,189.876693726,0.651234567901,107.666015625,37.9997702206,0.58261601971,0.594129008091,117.453835227,country
1427.46240234,319.615936279,3538.45727539,620.105834961,0.160278514028,0.0601777434349,504.053436279,221.889587402,0.561728395062,36.9140625,107.666015625,0.748249281336,0.779258572288,107.666015625,country
1054.32043457,403.221099854,2563.41479492,919.094604492,0.11227299273,0.050822801888,307.989593506,274.596374512,0.598765432099,35.888671875,71.77734375,0.584942524265,0.630880734942,143.5546875,country
1280.31750488,270.926513672,3240.08251953,548.632141113,0.145119905472,0.0415550023317,514.558837891,224.342071533,0.506172839506,161.499023438,143.5546875,0.708286195949,0.722332552088,143.5546875,country
1154.78552246,321.819549561,3058.97753906,710.656005859,0.118775360286,0.0502860173583,266.246551514,165.022354126,0.586419753086,143.5546875,161.499023438,0.701343859206,0.703140842199,143.5546875,country
1187.82214355,449.647094727,2991.71948242,922.24005127,0.12572902441,0.0695576071739,263.878173828,259.901794434,0.583333333333,129.19921875,71.77734375,0.526952952476,0.549774991612,129.19921875,country
1473.22753906,269.046783447,3786.95263672,413.735168457,0.180570483208,0.0676787346601,616.420593262,221.70111084,0.552469135802,129.19921875,47.8515625,0.741337602052,0.743475880662,129.19921875,country
1115.04492188,496.34576416,2677.29492188,1069.52062988,0.122651420534,0.0743156820536,405.256256104,267.864654541,0.549382716049,47.8515625,71.77734375,0.613699568469,0.661017714655,143.5546875,country
1279.92932129,234.246932983,3053.29516602,485.194549561,0.16550847888,0.043046541512,436.44631958,168.003570557,0.546296296296,46.142578125,92.28515625,0.731040448413,0.737026718627,92.28515625,country
925.607666016,412.492736816,2343.53027344,961.737548828,0.0901109054685,0.064417630434,99.1673965454,128.556915283,0.66049382716,33.1280048077,33.9997944079,0.565226964989,0.576040615377,143.5546875,country
777.077758789,373.960174561,1813.00927734,984.11505127,0.0866152048111,0.0436866246164,239.366607666,214.928726196,0.549382716049,40.3747558594,86.1328125,0.5613718615,0.5654872964,80.7495117188,country
1286.59863281,345.502227783,3381.34423828,654.323608398,0.125511676073,0.0511917583644,534.969909668,262.506958008,0.533950617284,184.5703125,64.599609375,0.751249229654,0.755984819047,99.3840144231,country
1439.99560547,337.470123291,3516.98999023,547.523132324,0.157099768519,0.0570392422378,630.522094727,261.716186523,0.555555555556,184.5703125,44.5514547414,0.731618700353,0.746185616558,92.28515625,country
1502.6262207,290.839630127,3736.60888672,415.182525635,0.16021963954,0.0591124258935,641.78692627,222.310745239,0.512345679012,39.1512784091,117.453835227,0.689954191518,0.755529022613,117.453835227,country
1074.13623047,305.947998047,2784.13012695,699.203186035,0.104051448405,0.0409160330892,343.897216797,222.59967041,0.555555555556,129.19921875,143.5546875,0.578287507717,0.663111808841,143.5546875,country
1436.88256836,303.780273438,3559.6574707,494.078369141,0.157842382789,0.0551243163645,637.270568848,292.907897949,0.537037037037,184.5703125,43.06640625,0.752685677942,0.773597296343,86.1328125,country
1190.48547363,354.94128418,3064.79272461,652.108398438,0.121886171401,0.0609180033207,346.650512695,241.706634521,0.561728395062,75.9995404412,71.77734375,0.622125738431,0.694808829161,143.5546875,country
1320.96105957,307.81451416,3447.37280273,583.419433594,0.130512222648,0.0484616644681,475.00100708,212.613479614,0.493827160494,258.3984375,58.7269176136,0.716598361037,0.717739734299,117.453835227,country
1192.65686035,349.872680664,2976.59960938,741.719177246,0.128672301769,0.0561906322837,314.430908203,259.154327393,0.586419753086,35.888671875,71.77734375,0.582832037177,0.601691368437,143.5546875,country
1140.25268555,295.447387695,3084.36572266,647.21697998,0.109909318388,0.0414505042136,422.032989502,251.20892334,0.549382716049,26.3671875,51.6796875,0.653896252539,0.662021696292,107.666015625,country
968.912780762,401.610809326,2466.41577148,811.263061523,0.0904384404421,0.0489180348814,244.399047852,223.272476196,0.583333333333,47.8515625,36.9140625,0.553516151051,0.56509330798,143.5546875,country
1446.57165527,325.271759033,3510.41040039,546.613891602,0.169429823756,0.0664031431079,489.372314453,218.53187561,0.530864197531,44.5514547414,129.19921875,0.766034738306,0.790618848138,129.19921875,country
1198.37231445,383.856628418,3089.15039062,681.485351562,0.111942440271,0.05535081774,228.288284302,200.953933716,0.530864197531,39.1512784091,37.9997702206,0.552322002706,0.580014279871,117.453835227,country
1676.05883789,252.344589233,4010.09423828,252.970870972,0.200139462948,0.0651724264026,635.268554688,151.770553589,0.506172839506,107.666015625,80.7495117188,0.821215794844,0.864603351166,161.499023438,country
1207.94299316,383.786651611,3029.93432617,631.898010254,0.121771454811,0.062122784555,218.408172607,176.026153564,0.487654320988,28.0867866848,86.1328125,0.579415232566,0.597398035842,86.1328125,country
1089.63757324,291.362335205,2912.23266602,561.456359863,0.107439987361,0.0440094769001,555.848022461,297.681793213,0.521604938272,56.1735733696,75.9995404412,0.695781806121,0.718694650153,117.453835227,country
1164.50537109,348.075378418,3019.5,570.782287598,0.111159078777,0.063242867589,453.154266357,296.506256104,0.466049382716,30.0463299419,44.5514547414,0.719640805735,0.774182609142,92.28515625,country
1307.25891113,258.617736816,3179.03857422,438.730621338,0.167242735624,0.0571413077414,650.290344238,342.407501221,0.537037037037,28.7109375,58.7269176136,0.763858880098,0.795757004169,117.453835227,country
1151.38244629,386.060699463,2970.28613281,655.486816406,0.109658762813,0.0647204741836,366.39666748,294.700042725,0.490740740741,56.1735733696,36.9140625,0.601627533218,0.613528840179,117.453835227,country
1098.89855957,265.34854126,2941.04370117,560.476501465,0.107775069773,0.0427111685276,403.753692627,240.353851318,0.512345679012,117.453835227,80.7495117188,0.717050797386,0.719747788387,117.453835227,country
1490.0123291,293.727050781,3643.43139648,420.838684082,0.166498616338,0.0697204098105,820.400634766,315.572631836,0.5,36.9140625,71.77734375,0.723346872844,0.749524281411,143.5546875,country
1238.05273438,514.466125488,3101.01318359,959.930419922,0.134726509452,0.10883205384,497.786193848,321.958709717,0.446153846154,28.7109375,58.7269176136,0.650447401195,0.655565136278,117.453835227,disco
1895.54797363,271.050262451,4116.078125,371.44921875,0.250427514315,0.0670148432255,824.834533691,264.474975586,0.555214723926,29.3634588068,117.453835227,0.761359094989,0.76233781613,117.453835227,disco
1446.43737793,240.389343262,3673.13891602,393.87789917,0.135035797954,0.0510911978781,531.314697266,159.355621338,0.601851851852,92.28515625,215.33203125,0.655166957461,0.713805257111,117.453835227,disco
1702.76831055,396.658325195,4133.74951172,439.737335205,0.178660094738,0.0866620615125,746.099182129,266.939361572,0.45871559633,31.5120045732,258.3984375,0.721330821884,0.755469396183,129.19921875,disco
1577.80029297,241.267044067,3839.95532227,383.326812744,0.19014441967,0.055492322892,435.86517334,250.095428467,0.58024691358,30.0463299419,61.5234375,0.725171766788,0.754471432046,117.453835227,disco
1704.55847168,301.939239502,3702.13037109,375.753326416,0.217303857207,0.0770769044757,849.71887207,292.747802734,0.477064220183,71.77734375,215.33203125,0.678769587239,0.726224442911,107.666015625,disco
1926.69445801,216.557189941,4152.58544922,184.114990234,0.254891872406,0.0608703307807,819.416381836,200.711074829,0.530864197531,258.3984375,61.5234375,0.768055466372,0.810881452431,129.19921875,disco
1881.43359375,350.785125732,4232.93554688,374.273284912,0.189733862877,0.0606111176312,612.901916504,215.384689331,0.635802469136,43.06640625,64.599609375,0.848014187448,0.88323918406,129.19921875,disco
1868.72583008,277.296173096,3898.50341797,356.751617432,0.261347651482,0.0820725262165,860.227722168,346.727264404,0.507692307692,40.3747558594,61.5234375,0.708493262428,0.730282579531,117.453835227,disco
1840.60705566,317.930023193,3928.04858398,428.670776367,0.246403172612,0.0800353884697,520.729064941,213.426101685,0.5,32.2998046875,129.19921875,0.727512799287,0.755113413878,129.19921875,disco
1772.33618164,288.670562744,3984.43969727,283.073577881,0.217254221439,0.0796888545156,908.282592773,290.04864502,0.438271604938,53.8330078125,107.666015625,0.762108775062,0.791594672842,107.666015625,disco
1498.18737793,298.225585938,3756.51391602,462.443511963,0.139843150973,0.0597733408213,647.57824707,181.472747803,0.484567901235,184.5703125,92.28515625,0.685230228363,0.693813896182,129.19921875,disco
1615.45483398,332.147369385,3658.05249023,417.381134033,0.190499007702,0.0835623517632,714.669921875,296.507232666,0.450617283951,107.666015625,28.0867866848,0.660666167833,0.691435422505,107.666015625,disco
1658.17944336,300.494140625,4188.54003906,312.584014893,0.175758615136,0.0673661604524,633.618469238,206.076904297,0.503086419753,86.1328125,92.28515625,0.66672726167,0.703252919548,92.28515625,disco
1775.60327148,274.980010986,4077.90869141,302.601776123,0.209377422929,0.0698633417487,681.697387695,203.413818359,0.53560371517,107.666015625,51.6796875,0.78099604867,0.808479791128,107.666015625,disco
1136.37792969,288.808563232,2962.34423828,786.774414062,0.120772257447,0.041810952127,626.761169434,231.213790894,0.552469135802,40.3747558594,61.5234375,0.660454237601,0.687411010925,117.453835227,disco
1491.72375488,283.848114014,3585.97021484,411.015258789,0.162317246199,0.0616653524339,805.184082031,254.222503662,0.495412844037,258.3984375,80.7495117188,0.767589459342,0.784806611988,117.453835227,disco
1406.12341309,279.985748291,3510.70947266,556.383178711,0.158811405301,0.0454775951803,485.838439941,270.436248779,0.663580246914,258.3984375,30.76171875,0.786309188462,0.792710615205,129.19921875,disco
1489.26916504,333.300537109,3542.51074219,773.277282715,0.176772907376,0.0537336952984,612.074584961,240.507446289,0.506172839506,41.6771673387,61.5234375,0.757075348509,0.79404665357,129.19921875,disco
1360.12634277,359.287384033,3085.19604492,590.407165527,0.166198253632,0.0772902220488,585.53125,299.620147705,0.518518518519,39.1512784091,117.453835227,0.638590363685,0.703031291964,117.453835227,disco
1494.40551758,372.374145508,3660.97680664,701.554321289,0.167909890413,0.056384999305,474.302459717,143.727600098,0.469135802469,40.3747558594,80.7495117188,0.729400371393,0.762194228371,161.499023438,disco
1255.49255371,337.177703857,3485.15576172,610.748596191,0.113420113921,0.056388348341,371.583374023,213.739151001,0.58024691358,107.666015625,53.8330078125,0.678856991038,0.698780775105,107.666015625,disco
1716.05358887,336.103942871,4150.45849609,326.258636475,0.173407003284,0.0702658295631,476.809906006,221.849716187,0.666666666667,40.3747558594,30.0463299419,0.724079807086,0.744892659607,117.453835227,disco
1658.81518555,385.423950195,3894.15356445,473.271636963,0.178150966763,0.0828758329153,677.238708496,260.433197021,0.487654320988,58.7269176136,56.1735733696,0.676759570247,0.726390080157,117.453835227,disco
1499.48669434,225.488052368,3379.45019531,382.468200684,0.182953774929,0.0463941954076,558.443969727,244.790481567,0.595679012346,64.599609375,258.3984375,0.80045002222,0.833178609443,129.19921875,disco
1435.09631348,347.888549805,3466.77929688,548.372924805,0.15016874671,0.0606900155544,479.891113281,226.764373779,0.570987654321,41.6771673387,30.76171875,0.73263190293,0.769937697997,129.19921875,disco
1539.43933105,378.570678711,3837.86157227,585.369445801,0.154657617211,0.0655560791492,506.211700439,144.062469482,0.509259259259,30.0463299419,117.453835227,0.677378714047,0.759925751741,117.453835227,disco
1299.3067627,560.462158203,3414.17553711,965.956787109,0.107756957412,0.0752139985561,412.423522949,275.305755615,0.490740740741,107.666015625,28.0867866848,0.644562698998,0.647492000912,107.666015625,disco
1670.95581055,237.576522827,3958.52075195,416.438354492,0.188595801592,0.0559687651694,719.263671875,284.599090576,0.614197530864,40.3747558594,80.7495117188,0.760385937221,0.792921014794,117.453835227,disco
1630.75500488,254.82371521,3837.03076172,341.735076904,0.186662301421,0.0536803267896,623.972900391,248.963302612,0.555555555556,26.3671875,34.9187077703,0.692725150405,0.693494092823,107.666015625,disco
1571.4029541,277.292999268,3879.59887695,454.605712891,0.170214697719,0.0528301596642,576.846618652,249.818969727,0.601851851852,143.5546875,33.9997944079,0.732406133428,0.749921479079,143.5546875,disco
1843.60803223,236.382354736,4080.64160156,333.654724121,0.239291012287,0.055562261492,527.503540039,289.365753174,0.586419753086,117.453835227,129.19921875,0.644422082482,0.648960922162,117.453835227,disco
1525.12463379,340.116241455,3409.42407227,574.20880127,0.197342604399,0.0724365413189,503.363037109,351.60559082,0.574074074074,56.1735733696,107.666015625,0.726453358089,0.789018138261,107.666015625,disco
1605.63757324,272.621490479,3780.2734375,430.704772949,0.194121614099,0.0580673702061,572.419006348,196.347732544,0.472222222222,86.1328125,129.19921875,0.680494339724,0.748796587458,129.19921875,disco
1690.91552734,262.381286621,4173.08837891,269.311248779,0.193919345737,0.069901175797,474.013946533,201.581436157,0.583333333333,43.06640625,64.599609375,0.718578633654,0.75886220981,129.19921875,disco
1591.52197266,308.375488281,3840.88549805,477.591430664,0.1835680902,0.0660180971026,564.249206543,223.586273193,0.611111111111,258.3984375,80.7495117188,0.763818732446,0.794759566882,117.453835227,disco
1738.3729248,283.78326416,4123.01025391,356.999084473,0.191655293107,0.0589715987444,721.794921875,244.464019775,0.62037037037,129.19921875,33.9997944079,0.809366959426,0.837396098563,129.19921875,disco
1736.09765625,274.933380127,4074.82641602,355.688690186,0.211764633656,0.0685924962163,660.189208984,237.195495605,0.635802469136,86.1328125,129.19921875,0.80117154524,0.831374528544,129.19921875,disco
1790.4119873,260.584106445,3942.86914062,358.736328125,0.224186748266,0.0663594976068,466.225341797,212.047943115,0.506172839506,117.453835227,30.76171875,0.719227311883,0.730591580628,117.453835227,disco
1518.01855469,225.300598145,3773.46142578,345.725891113,0.167369529605,0.0512163415551,406.62713623,184.252487183,0.558641975309,215.33203125,56.1735733696,0.707747736976,0.720789210038,107.666015625,disco
1638.33752441,300.683959961,3925.39038086,385.334350586,0.187957346439,0.0675520449877,633.855834961,277.780639648,0.617283950617,143.5546875,46.142578125,0.781885426417,0.791647422172,143.5546875,disco
910.410766602,288.562805176,2481.80126953,831.236450195,0.078291028738,0.0300077013671,398.549194336,233.893096924,0.586419753086,51.6796875,26.3671875,0.638081533663,0.683343185424,161.499023438,disco
1552.51330566,258.307952881,3566.4699707,440.964080811,0.195815116167,0.0649019479752,523.258850098,210.424667358,0.509259259259,99.3840144231,51.6796875,0.688417149886,0.710816801756,107.666015625,disco
1529.36474609,396.143493652,3747.54174805,590.979309082,0.168992102146,0.0825913026929,619.556640625,244.87437439,0.530864197531,32.2998046875,129.19921875,0.678357015452,0.781414838295,129.19921875,disco
1443.91821289,276.542114258,3254.00610352,533.131530762,0.174723178148,0.0512621663511,681.115661621,321.325500488,0.527777777778,258.3984375,30.76171875,0.767751109747,0.768856549426,129.19921875,disco
1366.5534668,342.463775635,3335.25390625,698.5703125,0.15959174931,0.0520811825991,517.713439941,232.960098267,0.537037037037,117.453835227,30.76171875,0.658727600411,0.721951134413,117.453835227,disco
1481.12231445,271.173858643,3734.74389648,432.503265381,0.173846259713,0.0670205205679,471.072601318,233.510314941,0.53560371517,30.0463299419,40.3747558594,0.750474313565,0.751389345049,117.453835227,disco
1381.96618652,313.813842773,3197.74731445,484.463348389,0.152313515544,0.0746539309621,127.933631897,117.228897095,0.616099071207,143.5546875,117.453835227,0.699630570097,0.705086517141,117.453835227,disco
1862.08789062,309.561950684,3885.51000977,352.86315918,0.246535167098,0.0856390371919,506.817474365,224.54649353,0.532507739938,99.3840144231,25.3331801471,0.662794018148,0.681576528142,99.3840144231,disco
1648.06738281,415.346038818,3919.44262695,520.964599609,0.204338893294,0.0944452360272,876.867736816,370.857330322,0.495356037152,47.8515625,80.7495117188,0.660618665423,0.669001812797,117.453835227,disco
1601.95385742,245.699661255,3848.94360352,393.665252686,0.199374452233,0.0531929843128,653.647277832,228.673187256,0.476780185759,27.4891954787,215.33203125,0.711062119711,0.743605985419,107.666015625,disco
1808.19421387,250.569519043,4130.84179688,312.467102051,0.239785403013,0.0597712360322,481.92288208,201.405044556,0.523219814241,215.33203125,27.4891954787,0.69939303818,0.703881524692,107.666015625,disco
1807.93493652,228.698379517,3768.81030273,370.368682861,0.267052054405,0.0617063045502,609.537231445,262.956085205,0.544891640867,41.6771673387,61.5234375,0.765504802426,0.77943662453,129.19921875,disco
1380.6661377,521.888366699,3654.07788086,1095.44262695,0.123217694461,0.0808386132121,556.606201172,277.657318115,0.49226006192,71.77734375,67.9995888158,0.561891708251,0.566194140047,143.5546875,disco
1440.17382812,450.830963135,3639.74462891,541.639831543,0.143772378564,0.0821426436305,186.731552124,101.239501953,0.56346749226,37.9997702206,117.453835227,0.67666783235,0.698356200506,117.453835227,disco
1529.60656738,268.507965088,3723.64404297,383.026702881,0.177732869983,0.0714932307601,487.112915039,200.130355835,0.551083591331,32.2998046875,129.19921875,0.78082845266,0.781106698661,129.19921875,disco
1160.73303223,254.217147827,3107.58105469,582.395996094,0.119151204824,0.041222192347,286.500976562,145.80847168,0.554179566563,29.3634588068,44.5514547414,0.717388968885,0.777470102044,117.453835227,disco
1318.03430176,194.175323486,3322.38012695,420.486602783,0.151708826423,0.0357965230942,297.590270996,98.5873031616,0.489164086687,39.1512784091,58.7269176136,0.79311405008,0.806257819986,117.453835227,disco
1446.97729492,343.665802002,3619.61157227,502.081726074,0.163418516517,0.0762932673097,534.731689453,232.425842285,0.547987616099,258.3984375,64.599609375,0.809375378843,0.812410795578,129.19921875,disco
1420.85449219,347.492614746,3450.34594727,602.051757812,0.157528907061,0.067461527884,496.25213623,274.361022949,0.53560371517,31.5120045732,41.6771673387,0.719055024713,0.737461269648,129.19921875,disco
1329.94104004,298.522521973,3396.54614258,562.180419922,0.144395202398,0.0625812411308,450.48046875,204.025726318,0.544891640867,32.2998046875,129.19921875,0.782204213936,0.791164845755,129.19921875,disco
1478.00537109,393.944641113,3790.71044922,637.489013672,0.153648346663,0.0620774663985,725.480529785,403.919769287,0.585139318885,41.6771673387,31.5120045732,0.698668976203,0.748377393662,129.19921875,disco
1626.19006348,438.253570557,3746.01074219,529.929016113,0.193560436368,0.0982572883368,627.750854492,354.093658447,0.597523219814,107.666015625,71.77734375,0.624692678531,0.667896075738,107.666015625,disco
1445.37231445,353.613739014,3920.27636719,448.75592041,0.125582009554,0.0714253112674,860.161376953,306.302856445,0.575851393189,258.3984375,86.1328125,0.8226310973,0.833486855721,129.19921875,disco
1193.09631348,346.092407227,3424.41259766,752.757751465,0.0841929912567,0.054159425199,334.202362061,192.331893921,0.597523219814,80.7495117188,258.3984375,0.821869960087,0.823602354515,117.453835227,disco
1200.74926758,448.878143311,3211.61376953,887.304748535,0.110327377915,0.0720022693276,647.156616211,402.082244873,0.551083591331,33.1280048077,64.599609375,0.658196506914,0.719439734577,129.19921875,disco
1645.29260254,318.628479004,3865.37646484,437.303253174,0.201397120953,0.0738962218165,849.318908691,374.986755371,0.498452012384,33.1280048077,44.5514547414,0.701751863718,0.732372542319,129.19921875,disco
1747.14477539,318.074371338,4035.54223633,388.030548096,0.219679698348,0.0771569684148,386.02835083,143.202728271,0.510835913313,40.3747558594,99.3840144231,0.685613681001,0.729886726221,99.3840144231,disco
1717.01159668,344.679107666,4124.94189453,422.992034912,0.200521841645,0.0793050080538,419.493164062,188.679000854,0.613003095975,71.77734375,107.666015625,0.770034842908,0.78249564486,107.666015625,disco
1242.02172852,274.996154785,3457.47900391,544.991699219,0.124959185719,0.049054056406,349.694946289,163.67288208,0.566563467492,26.9165039062,107.666015625,0.762521031341,0.770670736122,107.666015625,disco
